1.0, 0.12871288, 0.12096774, 0.4390244, 0.24074075, 0.24271844, 0.033333335, 0.09174312, 0.043956045, 0.3043478, 0.017857144, 0.068627454, 0.014925373, 0.19771864, 0.08791209, 0.06451613, 0.08450704, 0.10169491, 0.083333336, 0.044444446, 0.055762082, 0.04040404, 0.14393939, 0.18461539, 0.08163265, 0.028301887, 0.037037037, 0.0, 0.4473684, 0.022222223, 0.072164945, 0.14685315, 0.08797128, 0.26168224, 0.12206573, 0.14102565, 0.22162162, 0.067307696, 0.14671814, 0.09174312, 0.057971016, 0.116504855, 0.12195122, 0.093023255, 0.115606934, 0.010989011, 0.069565214, 0.010869565, 0.010989011, 0.0, 0.12068965, 0.055555556, 0.010638298, 0.029126214, 0.10204082, 0.08264463, 0.11278196, 0.0, 0.09677419, 0.010526316, 0.069565214, 0.010752688, 0.1010101, 0.09, 0.15322581, 0.16666667, 0.022222223, 0.021505376, 0.14084508, 0.033333335, 0.23364486, 0.022222223, 0.17, 0.14285715, 0.021052632, 0.021978023, 0.06542056, 0.09090909, 0.07692308, 0.06930693, 0.010989011, 0.10526316, 0.044444446, 0.11, 0.06521739, 0.22222222, 0.1196319, 0.040816326, 0.24242425, 0.010869565, 0.07446808, 0.010989011, 0.022222223, 0.033333335, 0.14782609, 0.052173913, 0.29268292, 0.033333335, 0.010752688, 0.15625, 0.021978023, 0.0, 0.021505376, 0.010869565, 0.17105263, 0.07777778, 0.18656716, 0.10309278, 0.010869565, 0.08421053, 0.2, 0.07777778, 
0.12871288, 1.0, 0.17741935, 0.09569378, 0.026717557, 0.06896552, 0.0, 0.039215688, 0.115384616, 0.10204082, 0.0, 0.102564104, 0.060606062, 0.055084746, 0.17857143, 0.1, 0.025089607, 0.10344828, 0.15151516, 0.07692308, 0.03809524, 0.121212125, 0.030567685, 0.11392405, 0.08108108, 0.0, 0.045454547, 0.0, 0.06944445, 0.0, 0.08571429, 0.101123594, 0.028571429, 0.23214285, 0.05487805, 0.046728972, 0.025641026, 0.09756097, 0.05479452, 0.06, 0.06666667, 0.06521739, 0.125, 0.10294118, 0.040983606, 0.0, 0.055555556, 0.0, 0.0, 0.04, 0.18518518, 0.074074075, 0.0, 0.1764706, 0.10526316, 0.10169491, 0.12328767, 0.0, 0.028571429, 0.03448276, 0.055555556, 0.037037037, 0.102564104, 0.102564104, 0.24193548, 0.1495327, 0.04, 0.035714287, 0.21518987, 0.125, 0.04761905, 0.083333336, 0.0625, 0.12903225, 0.0, 0.0, 0.11627907, 0.16666667, 0.10344828, 0.13513513, 0.0, 0.30645162, 0.16666667, 0.18421052, 0.14285715, 0.14925373, 0.07553957, 0.125, 0.1632653, 0.0, 0.09375, 0.0, 0.0, 0.03846154, 0.24528302, 0.057692308, 0.10555556, 0.125, 0.0, 0.12209302, 0.08, 0.0, 0.0, 0.08, 0.19148937, 0.10714286, 0.10714286, 0.20588236, 0.03846154, 0.15625, 0.024390243, 0.06896552, 
0.12096774, 0.17741935, 1.0, 0.15981735, 0.117870726, 0.33846155, 0.019607844, 0.114285715, 0.08, 0.12857144, 0.0, 0.3877551, 0.07954545, 0.18103448, 0.13725491, 0.13725491, 0.048693586, 0.41269842, 0.16666667, 0.01923077, 0.13551402, 0.0877193, 0.13478261, 0.15306123, 0.083333336, 0.19298245, 0.22413793, 0.0, 0.11875, 0.0, 0.21153846, 0.35164836, 0.06403013, 0.23684211, 0.25316456, 0.28037384, 0.2012987, 0.22807017, 0.16894977, 0.3448276, 0.32911393, 0.104477614, 0.3857143, 0.3888889, 0.23577236, 0.0, 0.3898305, 0.04, 0.02, 0.040816326, 0.14102565, 0.05882353, 0.0, 0.10169491, 0.09836066, 0.42857143, 0.2159091, 0.017857144, 0.05172414, 0.03773585, 0.3898305, 0.01923077, 0.30769232, 0.19298245, 0.43661973, 0.2982456, 0.040816326, 0.05882353, 0.21, 0.06122449, 0.058139537, 0.040816326, 0.08571429, 0.15853658, 0.037037037, 0.04, 0.08955224, 0.15517241, 0.1632653, 0.21818182, 0.040816326, 0.11578947, 0.01923077, 0.25, 0.11764706, 0.22891566, 0.1696751, 0.08928572, 0.28125, 0.04, 0.2, 0.02, 0.0, 0.04, 0.2638889, 0.21212122, 0.22404371, 0.06122449, 0.0, 0.23863636, 0.04, 0.0, 0.0, 0.04, 0.24545455, 0.09803922, 0.16831683, 0.1, 0.019607844, 0.14814815, 0.046875, 0.07692308, 
0.4390244, 0.09569378, 0.15981735, 1.0, 0.50501674, 0.16267942, 0.014634146, 0.054054055, 0.019417476, 0.14634146, 0.008810572, 0.09268293, 0.020325202, 0.26099706, 0.043902438, 0.028846154, 0.1647982, 0.17788461, 0.04784689, 0.019512195, 0.11452514, 0.02347418, 0.20869565, 0.11618257, 0.04245283, 0.013574661, 0.01793722, 0.0, 0.42553192, 0.009756098, 0.03301887, 0.2183406, 0.13543308, 0.1574074, 0.19594595, 0.20576131, 0.25830257, 0.061032865, 0.22985074, 0.0883721, 0.16, 0.07476635, 0.16055046, 0.17431192, 0.19379845, 0.004854369, 0.14975846, 0.004830918, 0.004854369, 0.009756098, 0.0745614, 0.024390243, 0.004784689, 0.03271028, 0.04694836, 0.13364056, 0.08677686, 0.0, 0.048309177, 0.009569378, 0.14975846, 0.009661836, 0.056603774, 0.051643193, 0.16216215, 0.23577236, 0.009756098, 0.009615385, 0.13061224, 0.014634146, 0.20487805, 0.009756098, 0.08411215, 0.100877196, 0.014354067, 0.014634146, 0.036199097, 0.051886793, 0.03902439, 0.037209302, 0.004854369, 0.07377049, 0.019512195, 0.08133971, 0.033980582, 0.12663755, 0.17073171, 0.028436018, 0.14423077, 0.004830918, 0.03846154, 0.004854369, 0.009756098, 0.014634146, 0.10762332, 0.026086956, 0.34751773, 0.014634146, 0.0048076925, 0.21428572, 0.009708738, 0.0, 0.009615385, 0.009708738, 0.13565892, 0.034146342, 0.14166667, 0.0521327, 0.004830918, 0.048076924, 0.087804876, 0.034146342, 
0.24074075, 0.026717557, 0.117870726, 0.50501674, 1.0, 0.14112903, 0.012244898, 0.062015504, 0.016260162, 0.12244898, 0.011278195, 0.07755102, 0.035587188, 0.18987341, 0.02834008, 0.024193548, 0.14179894, 0.08778626, 0.04016064, 0.008097166, 0.08395062, 0.023809524, 0.13681592, 0.10752688, 0.04819277, 0.015384615, 0.015209125, 0.0, 0.34408602, 0.008163265, 0.027777778, 0.16, 0.096541785, 0.094339624, 0.16224189, 0.15224913, 0.2056962, 0.0513834, 0.16795866, 0.096, 0.102564104, 0.06719368, 0.10566038, 0.104477614, 0.1638796, 0.008163265, 0.0859375, 0.004048583, 0.0040650405, 0.0040650405, 0.06741573, 0.016260162, 0.008064516, 0.031620555, 0.047808766, 0.1042471, 0.07829182, 0.003968254, 0.04048583, 0.016194332, 0.0859375, 0.004032258, 0.05179283, 0.056, 0.120300755, 0.11326861, 0.008163265, 0.020408163, 0.06020067, 0.012244898, 0.15261044, 0.008163265, 0.08366534, 0.0858209, 0.003984064, 0.008130081, 0.026717557, 0.03137255, 0.03265306, 0.03137255, 0.008163265, 0.027210884, 0.0, 0.06827309, 0.028455285, 0.1119403, 0.11827957, 0.03629032, 0.112, 0.004048583, 0.02811245, 0.0040650405, 0.008163265, 0.008130081, 0.07089552, 0.029850746, 0.23529412, 0.004048583, 0.004032258, 0.15, 0.008130081, 0.0, 0.016260162, 0.008130081, 0.091803275, 0.028571429, 0.1459854, 0.0234375, 0.008130081, 0.036144577, 0.073469386, 0.028571429, 
0.24271844, 0.06896552, 0.33846155, 0.16267942, 0.14112903, 1.0, 0.078947365, 0.1754386, 0.102564104, 0.33333334, 0.0, 0.35714287, 0.037037037, 0.16888888, 0.14634146, 0.20512821, 0.043062203, 0.27868852, 0.18181819, 0.0, 0.089201875, 0.10869565, 0.15207373, 0.13333334, 0.14893617, 0.0754717, 0.13207547, 0.0, 0.19148937, 0.05263158, 0.20930232, 0.25842696, 0.057251908, 0.20289855, 0.1910828, 0.2857143, 0.24285714, 0.25531915, 0.1448598, 0.34, 0.20512821, 0.18867925, 0.24637681, 0.2361111, 0.24778761, 0.025641026, 0.26785713, 0.051282052, 0.025641026, 0.025641026, 0.114285715, 0.048780486, 0.0, 0.05882353, 0.16666667, 0.29508197, 0.14285715, 0.0, 0.1627907, 0.0, 0.26785713, 0.05, 0.29545453, 0.1632653, 0.28169015, 0.22321428, 0.0, 0.048780486, 0.17021276, 0.078947365, 0.11111111, 0.05263158, 0.2264151, 0.15068494, 0.022727273, 0.0, 0.06896552, 0.09803922, 0.21052632, 0.16666667, 0.05263158, 0.043956045, 0.0, 0.31111112, 0.12195122, 0.24657534, 0.10992908, 0.11111111, 0.4489796, 0.051282052, 0.19512194, 0.025641026, 0.05263158, 0.051282052, 0.1594203, 0.13114753, 0.21022727, 0.0, 0.0, 0.1436464, 0.051282052, 0.0, 0.048780486, 0.025, 0.1559633, 0.15384616, 0.24418604, 0.078431375, 0.025, 0.13333334, 0.24444444, 0.18421052, 
0.033333335, 0.0, 0.019607844, 0.014634146, 0.012244898, 0.078947365, 1.0, 0.06666667, 0.0, 0.1, 0.0, 0.0, 0.0, 0.013333334, 0.0, 0.09090909, 0.0035971224, 0.0, 0.0625, 0.0, 0.0051020407, 0.0, 0.014150944, 0.015151516, 0.11764706, 0.0, 0.0, 0.0, 0.023076924, 0.6666667, 0.0, 0.026666667, 0.0058139535, 0.021276595, 0.0066225166, 0.03409091, 0.022058824, 0.0, 0.009615385, 0.032258064, 0.0, 0.12, 0.02, 0.0, 0.029126214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023809524, 0.14285715, 0.0, 0.0, 0.10526316, 0.023255814, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00990099, 0.0, 0.14285715, 0.0, 0.0, 0.071428575, 0.0, 0.11111111, 0.020833334, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.056603774, 0.007246377, 0.0, 0.09090909, 0.0, 0.0, 0.0, 0.6666667, 0.0, 0.0, 0.0, 0.017142856, 0.0, 0.0, 0.0058479533, 0.0, 0.0, 0.14285715, 0.0, 0.0, 0.11111111, 0.04347826, 0.05263158, 0.2, 0.14285715, 0.16666667, 0.25, 
0.09174312, 0.039215688, 0.114285715, 0.054054055, 0.062015504, 0.1754386, 0.06666667, 1.0, 0.030303031, 0.09259259, 0.0, 0.021276595, 0.02739726, 0.067226894, 0.027027028, 0.1875, 0.016489988, 0.06153846, 0.075, 0.03125, 0.032407407, 0.07692308, 0.034334764, 0.08139535, 0.125, 0.11627907, 0.13333334, 0.0, 0.074324325, 0.033333335, 0.16216215, 0.08421053, 0.013011153, 0.104477614, 0.065868266, 0.054054055, 0.08552632, 0.020408163, 0.07272727, 0.054545455, 0.011904762, 0.125, 0.06944445, 0.038961038, 0.03937008, 0.0, 0.016393442, 0.06666667, 0.033333335, 0.0, 0.06153846, 0.09677419, 0.0, 0.022727273, 0.06818182, 0.04477612, 0.04819277, 0.0, 0.1388889, 0.0, 0.016393442, 0.03125, 0.11627907, 0.04347826, 0.078947365, 0.05785124, 0.033333335, 0.0625, 0.030612245, 0.032258064, 0.04411765, 0.033333335, 0.14285715, 0.08695652, 0.028571429, 0.0, 0.104166664, 0.093023255, 0.027777778, 0.175, 0.06896552, 0.023809524, 0.0, 0.041666668, 0.057142857, 0.1388889, 0.048275862, 0.025, 0.10714286, 0.06666667, 0.08108108, 0.033333335, 0.033333335, 0.06666667, 0.05970149, 0.09090909, 0.07936508, 0.032258064, 0.0, 0.08196721, 0.032258064, 0.0, 0.0625, 0.032258064, 0.10377359, 0.125, 0.05376344, 0.12195122, 0.032258064, 0.13513513, 0.14634146, 0.16129032, 
0.043956045, 0.115384616, 0.08, 0.019417476, 0.016260162, 0.102564104, 0.0, 0.030303031, 1.0, 0.12903225, 0.0, 0.2, 0.040816326, 0.017699115, 0.4, 0.27272728, 0.0059952037, 0.09756097, 0.35714287, 0.0, 0.020512821, 0.2, 0.023584906, 0.06153846, 0.16666667, 0.0, 0.08, 0.0, 0.030534351, 0.0, 0.26666668, 0.053333335, 0.007736944, 0.08695652, 0.026666667, 0.056818184, 0.02919708, 0.18181819, 0.024154589, 0.13333334, 0.07017544, 0.071428575, 0.08163265, 0.07692308, 0.048543688, 0.0, 0.11764706, 0.0, 0.0, 0.0, 0.09756097, 0.0, 0.0, 0.10526316, 0.15, 0.0952381, 0.06779661, 0.0, 0.0625, 0.0, 0.11764706, 0.0, 0.2, 0.2, 0.094339624, 0.04, 0.0, 0.11111111, 0.05479452, 0.6, 0.0, 0.4, 0.06666667, 0.08510638, 0.0, 0.0, 0.035714287, 0.15, 0.44444445, 0.15, 0.0, 0.06896552, 0.0, 0.18181819, 0.44444445, 0.074074075, 0.018181818, 0.13333334, 0.11764706, 0.0, 0.33333334, 0.0, 0.0, 0.14285715, 0.093023255, 0.125, 0.022727273, 0.0, 0.0, 0.023529412, 0.33333334, 0.0, 0.0, 0.14285715, 0.04494382, 0.33333334, 0.057142857, 0.04761905, 0.0, 0.2, 0.045454547, 0.2, 
0.3043478, 0.10204082, 0.12857144, 0.14634146, 0.12244898, 0.33333334, 0.1, 0.09259259, 0.12903225, 1.0, 0.0, 0.13953489, 0.055555556, 0.07594936, 0.14705883, 0.114285715, 0.035971224, 0.07692308, 0.25714287, 0.0, 0.037037037, 0.075, 0.08520179, 0.093023255, 0.15, 0.0, 0.04, 0.0, 0.22137405, 0.06666667, 0.1, 0.15555556, 0.047984645, 0.13636364, 0.084848486, 0.16831683, 0.11409396, 0.13333334, 0.067567565, 0.13461539, 0.088607594, 0.22222222, 0.083333336, 0.065789476, 0.13675214, 0.0, 0.0862069, 0.0, 0.0, 0.032258064, 0.11111111, 0.060606062, 0.0, 0.0952381, 0.2, 0.109375, 0.086419754, 0.0, 0.2, 0.0, 0.0862069, 0.030303031, 0.13953489, 0.11363637, 0.12162162, 0.09322034, 0.0, 0.060606062, 0.0625, 0.1, 0.3846154, 0.06666667, 0.29545453, 0.13432837, 0.027777778, 0.0, 0.018867925, 0.11627907, 0.15151516, 0.06666667, 0.0, 0.04819277, 0.0, 0.13333334, 0.15151516, 0.16901408, 0.04452055, 0.07692308, 0.34042552, 0.0, 0.1388889, 0.032258064, 0.06666667, 0.06451613, 0.10769231, 0.07017544, 0.10810811, 0.0, 0.0, 0.052910052, 0.06451613, 0.0, 0.029411765, 0.06451613, 0.06306306, 0.19354838, 0.20731707, 0.06818182, 0.03125, 0.16216215, 0.5483871, 0.23333333, 
