0.5, 0.114035085, 0.107913665, 0.30508474, 0.19402985, 0.1953125, 0.084033616, 0.042105265, 0.23333333, 0.01754386, 0.06422018, 0.014705882, 0.16507937, 0.08080808, 0.060606062, 0.077922076, 0.092307694, 0.07692308, 0.04255319, 0.0528169, 0.03883495, 0.12582782, 0.15584415, 0.0754717, 0.027522936, 0.035714287, 0.3090909, 0.067307696, 0.12804878, 0.08085809, 0.2074074, 0.10878661, 0.123595506, 0.18141593, 0.06306306, 0.12794612, 0.084033616, 0.05479452, 0.104347825, 0.10869565, 0.08510638, 0.103626944, 0.06504065, 0.10769231, 0.05263158, 0.010526316, 0.028301887, 0.09259259, 0.07633588, 0.10135135, 0.0, 0.0882353, 0.010416667, 0.06504065, 0.010638298, 0.09174312, 0.08256881, 0.13286713, 0.14285715, 0.021052632, 0.12345679, 0.18939394, 0.14529915, 0.125, 0.020618556, 0.06140351, 0.083333336, 0.071428575, 0.06481481, 0.0952381, 0.04255319, 0.0990991, 0.06122449, 0.18181819, 0.10684931, 0.039215688, 0.19512194, 0.06930693, 0.12878788, 0.049586777, 0.2264151, 0.010638298, 0.13513513, 0.021052632, 0.14606741, 0.072164945, 0.1572327, 0.093457945, 0.0776699, 0.16666667, 0.072164945, 
0.114035085, 0.5, 0.15068494, 0.08733624, 0.026022306, 0.06451613, 0.03773585, 0.10344828, 0.09259259, 0.0, 0.093023255, 0.057142857, 0.052208837, 0.15151516, 0.09090909, 0.024475524, 0.09375, 0.13157895, 0.071428575, 0.036697246, 0.10810811, 0.029661017, 0.10227273, 0.075, 0.0, 0.04347826, 0.064935066, 0.078947365, 0.091836736, 0.027777778, 0.1884058, 0.05202312, 0.04464286, 0.025, 0.08888889, 0.051948052, 0.056603774, 0.0625, 0.06122449, 0.11111111, 0.093333334, 0.03937008, 0.05263158, 0.15625, 0.06896552, 0.0, 0.15, 0.0952381, 0.092307694, 0.1097561, 0.0, 0.027777778, 0.033333335, 0.05263158, 0.035714287, 0.093023255, 0.093023255, 0.19480519, 0.1300813, 0.03448276, 0.17708333, 0.045454547, 0.05882353, 0.114285715, 0.0, 0.104166664, 0.14285715, 0.09375, 0.11904762, 0.2345679, 0.14285715, 0.15555556, 0.125, 0.12987013, 0.07023411, 0.11111111, 0.14035088, 0.08571429, 0.1969697, 0.054545455, 0.09547739, 0.0, 0.10880829, 0.0, 0.16071428, 0.09677419, 0.09677419, 0.17073171, 0.13513513, 0.023809524, 0.06451613, 
0.107913665, 0.15068494, 0.5, 0.13779527, 0.105442174, 0.25287357, 0.102564104, 0.074074075, 0.11392405, 0.0, 0.27941176, 0.07368421, 0.15328467, 0.12068965, 0.12068965, 0.046432614, 0.29213482, 0.14285715, 0.018867925, 0.11934157, 0.08064516, 0.118773945, 0.13274336, 0.07692308, 0.16176471, 0.18309858, 0.10614525, 0.17460318, 0.2601626, 0.06017699, 0.19148937, 0.2020202, 0.2189781, 0.16756757, 0.18571429, 0.14453125, 0.25641027, 0.24761905, 0.0945946, 0.2783505, 0.28, 0.19078948, 0.2804878, 0.123595506, 0.055555556, 0.0, 0.092307694, 0.08955224, 0.3, 0.17757009, 0.01754386, 0.04918033, 0.036363635, 0.2804878, 0.018867925, 0.23529412, 0.16176471, 0.30392158, 0.22972973, 0.055555556, 0.17355372, 0.054945055, 0.078947365, 0.1368421, 0.035714287, 0.08219178, 0.13432837, 0.14035088, 0.17910448, 0.10377359, 0.018867925, 0.2, 0.10526316, 0.18627451, 0.14506173, 0.08196721, 0.2195122, 0.16666667, 0.20879121, 0.175, 0.18303572, 0.0, 0.19266056, 0.0, 0.1970803, 0.08928572, 0.1440678, 0.09090909, 0.12903225, 0.04477612, 0.071428575, 
0.30508474, 0.08733624, 0.13779527, 0.5, 0.33555555, 0.1399177, 0.051282052, 0.01904762, 0.12765957, 0.008733625, 0.084821425, 0.01992032, 0.20697674, 0.042056076, 0.028037382, 0.14148219, 0.15102041, 0.0456621, 0.019138755, 0.102756895, 0.02293578, 0.17266187, 0.10408922, 0.040723983, 0.013392857, 0.017621145, 0.29850745, 0.03196347, 0.17921147, 0.11927878, 0.136, 0.16384181, 0.17064847, 0.20527859, 0.057522126, 0.18689321, 0.081196584, 0.13793103, 0.069565214, 0.13833992, 0.1484375, 0.16233766, 0.13025211, 0.06938776, 0.023809524, 0.004761905, 0.03167421, 0.044843048, 0.11788618, 0.07984791, 0.0, 0.04608295, 0.009478673, 0.13025211, 0.009569378, 0.05357143, 0.04910714, 0.13953489, 0.19078948, 0.00952381, 0.115523465, 0.17004049, 0.077586204, 0.09163347, 0.014150944, 0.0349345, 0.049327355, 0.037558686, 0.03587444, 0.06870229, 0.019138755, 0.07522124, 0.032863848, 0.1124031, 0.14583333, 0.02764977, 0.12605043, 0.037037037, 0.097165994, 0.025423728, 0.25789472, 0.004784689, 0.1764706, 0.00952381, 0.11945392, 0.03301887, 0.124087594, 0.04954955, 0.04587156, 0.08071749, 0.03301887, 
0.19402985, 0.026022306, 0.105442174, 0.33555555, 0.5, 0.123674914, 0.05839416, 0.016, 0.10909091, 0.0111524165, 0.071969695, 0.03436426, 0.15957446, 0.027559055, 0.023622047, 0.124189064, 0.08070175, 0.038610037, 0.008032128, 0.07744875, 0.023255814, 0.12035011, 0.097087376, 0.04597701, 0.015151516, 0.014981274, 0.256, 0.027027028, 0.13793103, 0.08804205, 0.0862069, 0.13959391, 0.13213213, 0.17060368, 0.04887218, 0.14380531, 0.08759124, 0.093023255, 0.062962964, 0.09556314, 0.0945946, 0.1408046, 0.07913669, 0.06315789, 0.016, 0.008, 0.03065134, 0.045627378, 0.09440559, 0.072607264, 0.0039525693, 0.038910504, 0.015936255, 0.07913669, 0.004016064, 0.049242426, 0.053030305, 0.10738255, 0.10174418, 0.02, 0.056782335, 0.13240418, 0.07720588, 0.0790378, 0.003968254, 0.026022306, 0.03041825, 0.031620555, 0.03041825, 0.026490066, 0.0, 0.06390978, 0.027667984, 0.10067114, 0.10576923, 0.035019454, 0.10071942, 0.02734375, 0.06620209, 0.028985508, 0.1904762, 0.004016064, 0.13043478, 0.016, 0.084084086, 0.027777778, 0.12738854, 0.022900764, 0.034883723, 0.06844106, 0.027777778, 
0.1953125, 0.06451613, 0.25287357, 0.1399177, 0.123674914, 0.5, 0.14925373, 0.093023255, 0.25, 0.0, 0.2631579, 0.035714287, 0.1444867, 0.12765957, 0.17021276, 0.041284405, 0.21794872, 0.15384616, 0.0, 0.08189655, 0.09803922, 0.132, 0.11764706, 0.12962963, 0.07017544, 0.11666667, 0.16071428, 0.17307693, 0.20535715, 0.054151624, 0.16867469, 0.16042781, 0.22222222, 0.1954023, 0.20338982, 0.12653062, 0.25373134, 0.17021276, 0.15873016, 0.19767442, 0.19101124, 0.19858156, 0.2112676, 0.102564104, 0.046511628, 0.0, 0.055555556, 0.14285715, 0.2278481, 0.125, 0.0, 0.14, 0.0, 0.2112676, 0.04761905, 0.22807017, 0.14035088, 0.21978022, 0.18248175, 0.046511628, 0.14545454, 0.1, 0.18461539, 0.13095239, 0.022222223, 0.06451613, 0.08928572, 0.17391305, 0.14285715, 0.042105265, 0.0, 0.23728813, 0.10869565, 0.1978022, 0.09904154, 0.1, 0.30985916, 0.1632653, 0.1375, 0.11594203, 0.17370892, 0.0, 0.12560387, 0.046511628, 0.13492064, 0.13333334, 0.19626169, 0.07272727, 0.11764706, 0.19642857, 0.15555556, 
0.084033616, 0.03773585, 0.102564104, 0.051282052, 0.05839416, 0.14925373, 0.5, 0.029411765, 0.084745765, 0.0, 0.020833334, 0.026666667, 0.062992126, 0.02631579, 0.15789473, 0.016222479, 0.057971016, 0.069767445, 0.030303031, 0.031390134, 0.071428575, 0.033195022, 0.07526882, 0.11111111, 0.104166664, 0.11764706, 0.06918239, 0.13953489, 0.0776699, 0.012844036, 0.0945946, 0.061797753, 0.051282052, 0.07878788, 0.02, 0.06779661, 0.05172414, 0.011764706, 0.11111111, 0.064935066, 0.0375, 0.03787879, 0.016129032, 0.057971016, 0.0882353, 0.0, 0.022222223, 0.06382979, 0.042857144, 0.04597701, 0.0, 0.12195122, 0.0, 0.016129032, 0.030303031, 0.104166664, 0.041666668, 0.07317073, 0.0546875, 0.05882353, 0.02970297, 0.04225352, 0.125, 0.08, 0.027777778, 0.094339624, 0.08510638, 0.027027028, 0.14893617, 0.023255814, 0.0, 0.04, 0.054054055, 0.12195122, 0.04605263, 0.024390243, 0.09677419, 0.075, 0.056338027, 0.083333336, 0.073529415, 0.0, 0.07575758, 0.05882353, 0.094017096, 0.11111111, 0.05102041, 0.10869565, 0.11904762, 0.12765957, 0.1388889, 
0.042105265, 0.10344828, 0.074074075, 0.01904762, 0.016, 0.093023255, 0.029411765, 0.5, 0.114285715, 0.0, 0.16666667, 0.039215688, 0.017391304, 0.2857143, 0.21428572, 0.0059594754, 0.08888889, 0.2631579, 0.0, 0.020100502, 0.16666667, 0.023041476, 0.057971016, 0.14285715, 0.0, 0.074074075, 0.02962963, 0.21052632, 0.050632913, 0.007677543, 0.08, 0.025974026, 0.05376344, 0.028368793, 0.15384616, 0.023584906, 0.11764706, 0.06557377, 0.06666667, 0.0754717, 0.071428575, 0.046296295, 0.10526316, 0.08888889, 0.0, 0.0, 0.0952381, 0.13043478, 0.08695652, 0.06349207, 0.0, 0.05882353, 0.0, 0.10526316, 0.0, 0.16666667, 0.16666667, 0.0862069, 0.03846154, 0.1, 0.051948052, 0.0, 0.0625, 0.078431375, 0.0, 0.03448276, 0.13043478, 0.30769232, 0.13043478, 0.06451613, 0.0, 0.15384616, 0.30769232, 0.06896552, 0.017857144, 0.11764706, 0.10526316, 0.25, 0.08510638, 0.11111111, 0.022222223, 0.0, 0.022988506, 0.0, 0.043010753, 0.25, 0.054054055, 0.045454547, 0.16666667, 0.04347826, 0.16666667, 
0.23333333, 0.09259259, 0.11392405, 0.12765957, 0.10909091, 0.25, 0.084745765, 0.114285715, 0.5, 0.0, 0.12244898, 0.05263158, 0.07058824, 0.12820514, 0.102564104, 0.034722224, 0.071428575, 0.20454545, 0.0, 0.035714287, 0.069767445, 0.0785124, 0.08510638, 0.13043478, 0.0, 0.03846154, 0.18125, 0.09090909, 0.13461539, 0.045787547, 0.12, 0.07821229, 0.1440678, 0.10240964, 0.11764706, 0.06329114, 0.118644066, 0.08139535, 0.18181819, 0.07692308, 0.061728396, 0.120300755, 0.07936508, 0.1, 0.057142857, 0.0, 0.08695652, 0.16666667, 0.09859155, 0.07954545, 0.0, 0.16666667, 0.0, 0.07936508, 0.029411765, 0.12244898, 0.10204082, 0.10843374, 0.08527132, 0.057142857, 0.05882353, 0.2777778, 0.22807017, 0.118421055, 0.027027028, 0.018518519, 0.104166664, 0.13157895, 0.0625, 0.04597701, 0.0, 0.11764706, 0.13157895, 0.14457831, 0.04262295, 0.071428575, 0.25396827, 0.12195122, 0.097222224, 0.06557377, 0.09756097, 0.0, 0.050251257, 0.028571429, 0.059322033, 0.16216215, 0.17171717, 0.06382979, 0.13953489, 0.35416666, 0.1891892, 
0.01754386, 0.0, 0.0, 0.008733625, 0.0111524165, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.016064256, 0.0, 0.0, 0.02097902, 0.0, 0.0, 0.035714287, 0.0, 0.0, 0.021186441, 0.045454547, 0.0, 0.0, 0.02173913, 0.019480519, 0.05263158, 0.040816326, 0.024074074, 0.014492754, 0.011560693, 0.0, 0.04375, 0.0, 0.038961038, 0.018867925, 0.0125, 0.040816326, 0.0, 0.06666667, 0.023622047, 0.0, 0.046875, 0.03448276, 0.10344828, 0.025, 0.071428575, 0.0, 0.12195122, 0.0, 0.0, 0.033333335, 0.0, 0.0, 0.023255814, 0.0, 0.0, 0.016260162, 0.0, 0.0, 0.0, 0.019607844, 0.0, 0.0, 0.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.064935066, 0.04347826, 0.055555556, 0.01754386, 0.0, 0.030303031, 0.036363635, 0.030150754, 0.14285715, 0.03626943, 0.0, 0.026785715, 0.0, 0.05376344, 0.024390243, 0.0, 0.0, 0.0, 
